Date,SP500,DAX,NASDAQ100,EUROSTOXX50,MSCIWORLD,GOLD,SILVER,BITCOIN
2015-06-10,2105.2,12728.8226,4485.46,3984.5882,61.4211,1186.1,15.952,228.803
2015-06-11,2108.8601,12819.5973,4488.4702,4017.9068,61.4862,1179.9,15.953,229.705
2015-06-12,2094.1101,12585.5579,4453.79,3937.3334,61.0628,1178.8,15.818,229.982
2015-06-15,2084.4299,12325.0756,4432.9199,3857.4957,60.729,1185.3,16.076,236.823
2015-06-16,2096.29,12454.3387,4455.8999,3895.1802,60.8756,1180.5,15.958,250.895
2015-06-17,2100.4399,12341.4981,4468.98,3854.6181,61.071,1176.4,15.94,249.284
2015-06-18,2121.24,12621.0048,4531.8501,3923.1504,60.9733,1201.5,16.148,249.007
2015-06-19,2109.99,12553.4128,4513.4199,3929.5012,61.3722,1201.5,16.104,244.606
2015-06-22,2122.8501,13033.9599,4544.04,4089.7895,61.4455,1183.7,16.137,246.99
2015-06-23,2124.2,13099.7013,4548.7402,4115.1361,61.5432,1176.2,15.732,244.296
2015-06-24,2108.5801,12815.9049,4524.6001,4034.2205,61.0303,1172.6,15.848,240.515
2015-06-25,2102.3101,12857.9285,4514.0098,4046.7442,60.9363,1171.5,15.805,242.799
2015-06-26,2101.49,12874.9408,4484.2798,4057.0121,61.1588,1172.9,15.735,243.594
2015-06-29,2057.6399,12163.8356,4379.8701,3807.125,59.511,1178.5,15.664,257.064
2015-06-30,2063.1101,12283.5033,4396.7598,3843.0806,59.4862,1171.5,15.551,263.072
2015-07-01,2077.4199,12449.4747,4429.23,3893.1041,59.9724,1169.0,15.552,258.621
2015-07-02,2076.78,12246.6121,4433.3901,3821.222,60.0959,1163.0,15.537,255.412
2015-07-03,2076.78,12260.3988,4433.3901,3815.8676,60.0959,1163.0,15.537,256.336
2015-07-06,2068.76,11974.304,4418.6602,3700.0548,59.3215,1172.9,15.726,269.03
2015-07-07,2081.3401,11796.7656,4429.0601,3639.7477,59.5274,1152.4,14.95,266.207
2015-07-08,2046.6801,11832.7151,4351.5801,3663.5583,57.9126,1163.3,15.147,270.785
2015-07-09,2051.3101,12174.1363,4352.0298,3786.3185,59.0496,1159.0,15.345,269.228
2015-07-10,2076.6201,12518.5366,4420.1499,3903.9398,60.1536,1157.7,15.468,284.894
2015-07-13,2099.6001,12781.0145,4494.4702,3995.8045,60.2113,1155.2,15.436,292.054
2015-07-14,2108.95,12657.6032,4523.4702,3964.4676,60.7303,1153.3,15.295,287.464
2015-07-15,2107.3999,12702.8611,4528.3599,3989.1572,60.7386,1147.2,15.028,285.829
2015-07-16,2124.29,12822.2987,4594.8999,4023.2988,61.2165,1143.8,14.964,278.089
2015-07-17,2126.6399,12707.6993,4661.6001,3995.5367,61.2,1131.8,14.82,279.472
2015-07-20,2128.28,12710.0734,4679.6802,3992.657,61.0434,1106.7,14.745,278.981
2015-07-21,2119.21,12574.2768,4674.4102,3952.7143,60.9116,1103.4,14.769,275.833
2015-07-22,2114.1499,12603.5687,4623.2402,3977.3107,60.5903,1091.4,14.714,277.222
2015-07-23,2102.1499,12579.342,4602.8301,3971.5897,60.8045,1094.0,14.683,276.049
2015-07-24,2079.6499,12469.7247,4557.3701,3956.0437,60.0547,1085.6,14.477,288.278
2015-07-27,2067.6399,12131.4928,4519.0898,3854.7038,59.4698,1096.5,14.594,293.624
2015-07-28,2093.25,12391.9113,4560.23,3941.5224,60.5326,1096.3,14.631,294.427
2015-07-29,2108.5701,12407.0173,4581.6001,3956.6766,60.8457,1092.7,14.734,289.59
2015-07-30,2108.6299,12364.9237,4598.5898,3936.4572,60.9281,1088.4,14.691,287.722
2015-07-31,2103.8401,12371.1804,4588.9102,3938.8826,61.0517,1094.9,14.746,284.65
2015-08-03,2098.04,12552.6174,4580.46,3987.6705,60.8539,1089.4,14.516,281.227
2015-08-04,2093.3201,12551.2967,4567.4702,3965.3243,60.8045,1090.7,14.55,285.218
2015-08-05,2099.8401,12670.7388,4602.2402,4003.6042,61.0352,1085.7,14.546,281.882
2015-08-06,2083.5601,12631.3552,4528.5098,3999.7712,60.3843,1090.2,14.67,278.577
2015-08-07,2077.5701,12556.089,4520.0801,3975.0428,60.4832,1094.1,14.816,279.585
2015-08-10,2104.1799,12724.6794,4573.1099,4029.5836,60.9528,1104.2,15.289,264.47
2015-08-11,2084.0701,12442.1885,4513.9902,3971.9287,60.6068,1107.6,15.281,270.386
2015-08-12,2086.05,12062.9952,4528.1899,3847.4983,60.1042,1123.2,15.473,266.376
2015-08-13,2083.3899,12293.3885,4519.3198,3924.3622,60.0547,1115.7,15.396,264.08
2015-08-14,2091.54,12260.4746,4530.7402,3896.326,60.1124,1112.9,15.21,265.68
2015-08-17,2102.4399,12136.1005,4566.3701,3880.2179,60.2607,1118.6,15.295,257.976
2015-08-18,2096.9199,12092.6562,4542.0698,3872.1819,60.3349,1117.1,14.787,211.079
2015-08-19,2079.6101,11783.2999,4510.8999,3783.3988,59.6593,1128.1,15.176,226.684
2015-08-20,2035.73,11598.5399,4385.1299,3728.4089,58.2421,1153.0,15.517,235.35
2015-08-21,1970.89,11376.8878,4197.27,3648.9349,56.4872,1159.6,15.301,232.569
2015-08-24,1893.21,10976.9721,4038.6001,3496.5809,54.3368,1153.4,14.762,210.495
2015-08-25,1867.61,11731.4587,4016.3201,3727.4392,54.6911,1138.2,14.61,221.609
2015-08-26,1940.51,11547.9761,4219.6001,3662.4928,56.1,1124.6,14.045,225.831
2015-08-27,1987.66,11697.9692,4324.8198,3720.4224,57.5583,1122.4,14.421,224.769
2015-08-28,1988.87,11583.7472,4329.1201,3696.7439,57.5748,1133.1,14.535,231.396
2015-08-31,1972.1801,11504.9902,4274.5801,3666.5731,57.0392,1131.6,14.577,230.056
2015-09-01,1913.85,11243.3439,4142.6299,3579.6252,55.342,1138.7,14.613,228.121
2015-09-02,1948.86,11347.7022,4256.23,3612.6127,56.2153,1132.5,14.661,229.284
2015-09-03,1951.13,11572.5338,4234.6499,3667.7472,56.1247,1123.7,14.702,227.183
2015-09-04,1921.22,11168.2692,4184.7202,3538.329,55.1113,1120.6,14.544,230.298
2015-09-07,1921.22,11273.1239,4184.7202,3566.3766,55.1113,1120.6,14.544,239.847
2015-09-08,1969.41,11466.9002,4303.5298,3610.2444,56.7838,1120.4,14.75,243.607
2015-09-09,1942.04,11547.0875,4253.4502,3664.7874,56.0258,1102.2,14.568,238.168
2015-09-10,1952.29,11456.8284,4296.2998,3614.3443,56.1412,1109.5,14.634,238.477
2015-09-11,1961.05,11430.3973,4323.23,3599.4672,56.1,1103.5,14.49,240.107
2015-09-14,1953.03,11493.4897,4308.7598,3602.4371,55.9929,1107.7,14.357,230.644
2015-09-15,1978.09,11520.3426,4360.2798,3627.0299,56.5367,1102.8,14.319,230.304
2015-09-16,1995.3101,11527.9027,4383.6699,3665.3515,57.1134,1119.2,14.878,229.091
2015-09-17,1990.2,11551.277,4384.96,3676.4493,57.1216,1117.3,14.975,229.81
2015-09-18,1958.03,11305.3634,4323.8599,3599.6216,56.1577,1138.1,15.154,232.975
2015-09-21,1966.97,11233.8914,4336.1299,3596.1967,56.1082,1133.1,15.216,227.085
2015-09-22,1942.74,10710.4685,4274.1001,3442.3892,55.1854,1125.0,14.75,230.618
2015-09-23,1938.76,10689.9542,4273.5298,3425.1798,55.2019,1131.6,14.78,230.283
2015-09-24,1932.24,10549.4699,4261.1001,3378.6227,55.2102,1153.8,15.125,234.529
2015-09-25,1931.34,10830.74,4224.7402,3480.1796,55.6633,1146.0,15.106,235.144
2015-09-28,1881.77,10623.2072,4103.4702,3404.6956,53.7518,1132.0,14.538,239.142
2015-09-29,1884.09,10613.7766,4083.3701,3402.8461,53.5706,1127.1,14.569,236.687
2015-09-30,1920.03,10873.7317,4181.0601,3490.0948,55.0124,1115.5,14.513,236.06
2015-10-01,1923.8199,10623.7921,4192.96,3428.7614,55.0619,1114.2,14.506,237.549
2015-10-02,1951.36,10693.1765,4267.4502,3456.7371,55.5068,1137.1,15.257,237.293
2015-10-05,1987.05,11019.0634,4331.4302,3581.8503,57.0722,1138.1,15.702,240.383
2015-10-06,1979.92,11086.4158,4306.7002,3604.9551,56.9486,1146.8,15.979,246.063
2015-10-07,1995.83,11234.6335,4333.46,3635.503,57.4429,1149.0,16.088,242.969
2015-10-08,2013.4301,11232.207,4350.1499,3624.8537,57.5336,1144.7,15.76,242.304
2015-10-09,2014.89,11395.9672,4370.0098,3668.6041,57.6901,1156.3,15.809,243.931
2015-10-12,2017.46,11506.2139,4382.5601,3692.2037,57.6654,1164.9,15.855,245.308
2015-10-13,2003.6899,11392.7753,4352.9399,3657.9265,57.1134,1165.8,15.897,249.508
2015-10-14,1994.24,11289.178,4346.9199,3633.5971,57.3029,1180.1,16.102,251.989
2015-10-15,2023.86,11549.8837,4418.2202,3716.7038,58.2421,1187.9,16.152,254.32
2015-10-16,2033.11,11486.8752,4438.6201,3711.6239,58.2421,1183.6,16.102,262.869
2015-10-19,2033.66,11547.7272,4462.0698,3717.3824,58.135,1173.3,15.829,263.437
2015-10-20,2030.77,11496.3124,4438.1802,3688.4071,58.2092,1178.0,15.905,269.463
2015-10-21,2018.9399,11624.2974,4413.52,3715.2768,57.6819,1167.6,15.696,266.272
2015-10-22,2052.51,11906.3218,4503.2202,3805.1204,58.547,1166.6,15.823,274.023
2015-10-23,2075.1499,11961.3712,4624.0898,3796.1215,58.9507,1163.3,15.818,276.496
2015-10-26,2071.1799,11903.4834,4630.8501,3763.0179,58.9013,1167.0,15.9,285.3
2015-10-27,2065.8899,11831.9631,4639.23,3741.421,58.8106,1166.8,15.858,293.788
2015-10-28,2090.3501,11955.2773,4678.5801,3775.8707,58.9589,1177.1,16.288,304.618
2015-10-29,2089.4099,11804.1958,4670.7598,3730.4805,59.3874,1147.2,15.544,313.855
2015-10-30,2079.3601,11928.4733,4648.8301,3757.9484,58.8436,1141.5,15.566,328.015
2015-11-02,2104.05,12074.1719,4703.9199,3786.8682,59.3297,1135.8,15.413,361.189
2015-11-03,2109.79,12063.7944,4719.0498,3792.4584,59.511,1114.2,15.244,403.417
2015-11-04,2102.3101,11890.6673,4717.5498,3770.6778,59.2803,1106.5,15.063,411.563
2015-11-05,2099.9299,11832.8283,4702.8999,3746.7423,59.5027,1104.4,14.988,386.354
2015-11-06,2099.2,11959.3696,4707.23,3774.7989,59.1402,1087.6,14.696,374.47
2015-11-09,2078.5801,11608.6701,4655.52,3669.0673,58.5223,1087.9,14.418,380.257
2015-11-10,2081.72,11655.2652,4641.73,3685.564,58.6376,1088.2,14.356,336.819
2015-11-11,2075.0,11712.3947,4636.9399,3702.7627,58.5717,1084.7,14.262,311.084
2015-11-12,2045.97,11605.332,4588.9302,3646.1775,57.8467,1080.8,14.224,338.152
2015-11-13,2023.04,11581.156,4502.1401,3634.5495,57.4429,1080.8,14.203,336.753
2015-11-16,2053.1899,11463.1495,4565.4702,3597.5839,58.3163,1083.7,14.221,330.751
2015-11-17,2050.4399,11725.8316,4565.8198,3689.4284,58.3822,1068.7,14.17,335.094
2015-11-18,2083.5801,11665.6033,4653.4399,3652.8831,58.926,1068.8,14.08,334.59
2015-11-19,2081.24,11828.1283,4655.3501,3679.9968,58.9507,1078.0,14.242,326.149
2015-11-20,2089.1699,11927.3088,4686.3599,3703.1534,59.1814,1076.4,14.106,322.022
2015-11-23,2086.5901,11803.3428,4674.79,3666.1062,58.8189,1066.8,14.042,323.046
2015-11-24,2089.1399,11635.9894,4669.4102,3628.508,59.0825,1074.3,14.169,320.046
2015-11-25,2088.8701,11888.6875,4672.8799,3684.9638,59.0661,1070.5,14.168,328.206
2015-11-26,2088.8701,12028.2731,4672.8799,3717.2701,59.0661,1070.5,14.168,352.684
2015-11-27,2090.1101,11976.4146,4680.4702,3699.8831,58.8848,1056.2,14.008,358.042
2015-11-30,2080.4099,12045.8351,4664.5098,3710.8823,59.0084,1065.8,14.05,377.321
2015-12-01,2102.6299,11906.4499,4716.1602,3679.0049,59.3709,1063.8,14.055,362.488
2015-12-02,2079.51,11890.3615,4686.2202,3685.7505,59.0661,1054.2,13.979,359.187
2015-12-03,2049.6201,11450.6288,4606.75,3548.2894,58.5058,1061.7,14.053,361.046
2015-12-04,2091.6899,11736.9464,4716.1201,3635.8326,59.3791,1084.5,14.505,363.183
2015-12-07,2077.0701,11848.4177,4693.6201,3657.2517,58.926,1076.4,14.307,395.536
2015-12-08,2063.5901,11563.7792,4694.77,3572.4686,58.3657,1076.3,14.091,415.563
2015-12-09,2047.62,11539.414,4622.1401,3570.1786,58.0279,1077.6,14.164,417.563
2015-12-10,2052.23,11677.846,4643.0498,3602.836,58.0609,1073.1,14.085,415.479
2015-12-11,2012.37,11320.4069,4537.5601,3506.9082,56.9568,1076.9,13.859,451.938
2015-12-14,2021.9399,11136.9916,4570.1602,3448.1229,57.1216,1064.7,13.666,444.182
2015-12-15,2043.41,11488.1004,4597.3301,3563.3913,57.6242,1062.9,13.74,465.321
2015-12-16,2073.0701,11449.4462,4664.5601,3550.7604,58.3163,1078.0,14.218,454.934
2015-12-17,2041.89,11677.201,4598.1401,3595.6307,57.6819,1050.8,13.683,456.078
2015-12-18,2005.55,11503.6323,4514.8301,3535.9587,56.9239,1066.2,14.08,463.616
2015-12-21,2021.15,11410.9918,4560.5498,3492.5163,57.1729,1081.9,14.301,438.639
2015-12-22,2038.97,11446.3517,4589.2598,3507.781,57.731,1074.8,14.302,436.572
2015-12-23,2064.29,11746.7913,4624.5898,3598.9225,58.6389,1069.4,14.277,442.401
2015-12-24,2060.99,11746.7913,4622.77,3598.9225,58.3057,1077.2,14.369,454.985
2015-12-28,2056.5,11683.0721,4621.3501,3571.0652,58.3724,1070.5,13.873,422.279
2015-12-29,2078.3601,11919.2877,4691.0801,3637.5091,58.9721,1077.5,13.917,432.983
2015-12-30,2063.3601,11739.9677,4652.0098,3593.1066,58.3141,1060.1,13.814,426.62
2015-12-31,2043.9399,11739.9677,4593.27,3593.1066,57.9726,1060.3,13.775,430.567
2016-01-04,2012.66,11161.6375,4497.8599,3435.0278,57.1396,1075.1,13.817,433.091
2016-01-05,2016.71,11163.3116,4484.1802,3441.0061,56.7398,1078.4,13.949,431.96
2016-01-06,1990.26,10982.1073,4443.9902,3375.3949,56.0818,1091.9,13.957,429.105
2016-01-07,1943.09,10757.278,4305.7202,3324.9759,54.266,1107.7,14.335,458.048
2016-01-08,1922.03,10761.3651,4270.7798,3314.362,53.9828,1097.8,13.908,453.23
2016-01-11,1923.67,10749.6469,4283.5498,3312.3883,54.0661,1096.5,13.855,448.428
2016-01-12,1938.6801,10842.1789,4333.7202,3327.6075,54.3743,1085.6,13.74,435.69
2016-01-13,1890.28,10801.6525,4183.1201,3332.3791,53.2331,1087.5,14.145,432.371
2016-01-14,1921.84,10661.9784,4272.9702,3291.9301,54.1577,1073.9,13.737,430.306
2016-01-15,1880.33,10365.1531,4141.0801,3206.081,52.4252,1091.5,13.884,364.331
2016-01-18,1880.33,10397.8701,4141.0801,3205.4489,52.4252,1091.5,13.884,387.168
2016-01-19,1881.33,10529.1816,4147.0698,3247.2515,52.7417,1089.9,14.11,380.149
2016-01-20,1859.33,10249.0774,4136.2798,3145.7648,52.0504,1107.1,14.147,420.23
2016-01-21,1868.99,10413.8266,4142.6001,3202.1056,52.2253,1099.1,14.083,410.262
2016-01-22,1906.9,10606.6218,4259.77,3283.8135,53.4664,1097.2,14.043,382.492
2016-01-25,1877.08,10514.0876,4196.5298,3241.6281,52.6501,1106.2,14.24,391.726
2016-01-26,1903.63,10660.6794,4233.8501,3291.5564,53.5913,1121.7,14.544,392.153
2016-01-27,1882.95,10735.4705,4128.8599,3306.7176,53.1415,1116.1,14.44,394.972
2016-01-28,1893.36,10514.8455,4186.0601,3249.9454,53.3664,1115.6,14.216,380.289
2016-01-29,1940.24,10716.1646,4279.1699,3330.4061,54.4326,1116.4,14.229,379.474
2016-02-01,1939.38,10563.7912,4286.5601,3270.5177,54.4659,1127.9,14.329,373.056
2016-02-02,1903.03,10440.7299,4193.1001,3216.7144,53.3414,1127.3,14.276,374.448
2016-02-03,1912.53,10304.7471,4171.9702,3163.7103,53.7162,1141.3,14.72,369.949
2016-02-04,1915.45,10418.1982,4167.77,3222.2752,53.7745,1157.6,14.836,389.594
2016-02-05,1880.05,10400.545,4024.47,3224.9064,52.7584,1157.8,14.764,386.549
2016-02-08,1853.4399,10007.5339,3960.6699,3104.0833,51.9837,1197.9,15.416,373.447
2016-02-09,1852.21,9935.8825,3947.8,3062.0922,51.484,1198.7,15.444,376.029
2016-02-10,1851.86,10180.5157,3966.28,3148.836,51.5423,1194.7,15.277,381.649
2016-02-11,1829.08,9874.0714,3962.22,3023.6903,50.9925,1247.9,15.789,379.654
2016-02-12,1864.78,10149.4088,4019.1899,3119.416,51.7505,1239.1,15.785,384.263
2016-02-15,1864.78,10335.5893,4019.1899,3181.2998,51.7505,1239.1,15.785,400.185
2016-02-16,1895.58,10207.625,4104.3301,3152.4922,52.9166,1207.9,15.329,407.488
2016-02-17,1926.8199,10452.8035,4199.1001,3230.097,53.7412,1211.1,15.372,416.322
2016-02-18,1917.83,10526.3831,4151.4902,3220.2681,53.7329,1226.1,15.427,422.373
2016-02-19,1917.78,10431.0506,4164.0898,3190.0202,53.5663,1230.4,15.368,420.785
2016-02-22,1945.5,10649.6288,4231.27,3263.6714,54.1494,1209.5,15.179,437.748
2016-02-23,1921.27,10384.845,4162.54,3184.2122,53.433,1222.3,15.235,420.736
2016-02-24,1929.8,10109.3885,4200.6602,3109.8958,53.583,1238.7,15.292,424.955
2016-02-25,1951.7,10277.6405,4241.0601,3169.1742,54.2493,1238.2,15.165,424.544
2016-02-26,1948.05,10488.407,4235.6201,3229.3969,54.2077,1219.8,14.689,432.152
2016-02-29,1932.23,10372.7252,4201.1201,3217.9217,54.1161,1233.9,14.896,437.697
2016-03-01,1978.35,10580.9922,4333.6099,3262.7617,55.3821,1230.3,14.733,435.123
2016-03-02,1986.45,10633.0019,4334.3901,3286.8638,55.632,1241.1,15.003,423.989
2016-03-03,1993.4,10599.3361,4325.8599,3274.6806,55.9485,1257.4,15.131,421.651
2016-03-04,1999.99,10756.4299,4329.0,3325.578,56.4733,1269.9,15.681,410.939
2016-03-07,2001.76,10750.9208,4303.3301,3321.3758,56.2734,1263.2,15.623,414.321
2016-03-08,1979.26,10677.6171,4265.5098,3307.0162,55.632,1262.1,15.384,413.972
2016-03-09,1989.26,10699.2936,4293.23,3319.0061,56.0568,1256.6,15.355,414.86
2016-03-10,1989.5699,10437.5273,4286.9702,3264.5932,55.8402,1272.0,15.546,417.131
2016-03-11,2022.1899,10989.66,4361.8301,3436.026,57.1563,1258.7,15.607,421.69
2016-03-14,2019.64,11157.0656,4367.3301,3453.1058,56.9397,1244.4,15.518,416.438
2016-03-15,2015.9301,11028.5425,4367.0801,3405.2112,56.7981,1230.4,15.255,416.83
2016-03-16,2027.22,11090.5827,4404.2002,3401.6352,57.2062,1229.3,15.214,417.011
2016-03-17,2040.59,11097.9977,4400.2598,3414.035,57.5478,1264.5,16.022,420.621
2016-03-18,2049.5801,11262.2944,4410.8301,3463.0413,57.5727,1253.8,15.806,409.548
2016-03-21,2051.6001,11221.1134,4426.98,3438.7208,57.5977,1243.8,15.841,413.307
2016-03-22,2049.8,11224.7188,4437.6201,3428.3482,57.6477,1248.2,15.877,418.089
2016-03-23,2036.71,11248.7008,4402.5601,3414.4978,56.948,1223.7,15.263,418.041
2016-03-24,2035.9399,11014.8473,4405.5298,3339.479,57.0313,1221.4,15.191,416.394
2016-03-28,2037.05,11014.8473,4398.0698,3339.479,57.1979,1219.9,15.194,424.231
2016-03-29,2055.01,11077.1867,4467.7202,3366.2731,57.756,1235.6,15.237,416.516
2016-03-30,2063.95,11344.667,4490.8799,3437.4083,58.1058,1226.9,15.206,414.816
2016-03-31,2059.74,11295.5618,4483.6602,3405.9845,57.781,1234.2,15.46,416.729
2016-04-01,2072.78,11145.9778,4532.0801,3360.7355,57.6394,1222.2,15.042,417.96
2016-04-04,2066.1299,11187.3884,4511.7002,3374.0488,57.4894,1218.0,14.942,421.444
2016-04-05,2045.17,10891.7138,4470.75,3291.8205,56.6982,1228.4,15.114,424.03
2016-04-06,2066.6599,10954.6197,4543.7798,3311.4345,57.5478,1222.5,15.052,423.413
2016-04-07,2041.91,10869.6524,4475.29,3275.0197,56.7481,1236.2,15.156,422.745
2016-04-08,2047.6,10944.3356,4474.9302,3312.0792,57.4311,1242.5,15.382,420.349
2016-04-11,2041.99,11041.5418,4458.71,3334.5079,57.1813,1256.7,15.974,422.483
2016-04-12,2061.72,11140.6859,4496.04,3357.7835,57.8226,1259.4,16.22,425.19
2016-04-13,2082.4199,11414.6974,4554.7202,3460.1126,58.6972,1246.8,16.323,423.734
2016-04-14,2082.78,11384.6716,4554.6299,3452.3573,58.7305,1225.0,16.169,424.282
2016-04-15,2080.73,11328.1375,4543.1602,3442.2467,58.5473,1233.1,16.309,429.713
2016-04-18,2094.3401,11435.8955,4569.3101,3462.3375,58.9221,1233.6,16.249,428.591
2016-04-19,2100.8,11704.3712,4537.0898,3520.4864,59.5385,1253.0,16.968,435.509
2016-04-20,2102.3999,11838.2045,4540.4399,3569.7879,59.6967,1253.2,17.131,441.389
2016-04-21,2091.48,11797.6513,4540.7998,3563.003,59.222,1249.0,17.086,449.425
2016-04-22,2091.5801,11713.7808,4474.1899,3546.9636,59.4635,1228.7,16.896,445.737
2016-04-25,2087.79,11564.7359,4474.1299,3502.3537,59.097,1238.9,17.005,461.426
2016-04-26,2091.7,11561.5338,4452.9702,3517.3824,59.2136,1242.2,17.106,466.089
2016-04-27,2095.1499,11637.8318,4416.6299,3537.0891,59.3636,1249.2,17.286,444.687
2016-04-28,2075.8101,11692.8374,4363.9902,3540.8014,58.7722,1265.5,17.553,449.011
2016-04-29,2065.3,11400.1472,4341.2998,3438.803,58.3974,1289.2,17.789,455.097
2016-05-02,2081.4299,11604.33,4381.2998,3476.2773,59.172,1294.7,17.656,444.669
2016-05-03,2063.3701,11440.588,4341.3901,3427.7613,58.3724,1290.7,17.474,450.304
2016-05-04,2051.1201,11306.4555,4312.0098,3380.749,57.6894,1273.3,17.277,446.722
2016-05-05,2050.6299,11322.8063,4309.48,3380.749,57.7477,1271.4,17.302,447.976
2016-05-06,2057.1399,11257.6849,4330.1699,3349.7657,57.6894,1292.9,17.507,459.603
2016-05-09,2058.6899,11365.748,4341.23,3366.0891,57.9726,1265.6,17.07,460.483
2016-05-10,2084.3899,11439.7131,4402.04,3392.4408,58.6056,1263.9,17.075,450.895
2016-05-11,2064.46,11346.2923,4361.0298,3363.0695,58.0642,1274.6,17.302,452.728
2016-05-12,2064.1101,11269.4489,4342.8101,3354.3514,58.1975,1270.3,17.087,454.766
2016-05-13,2046.61,11323.3669,4326.5298,3363.7436,57.5061,1271.9,17.115,455.67
2016-05-16,2066.6599,11323.3669,4380.48,3363.7436,58.414,1273.4,17.142,454.163
2016-05-17,2047.21,11191.7963,4322.5601,3324.7596,57.6477,1276.2,17.235,453.783
2016-05-18,2047.63,11251.8167,4338.23,3345.5131,57.7643,1273.7,17.12,454.619
2016-05-19,2040.04,10993.8945,4315.5801,3276.2309,57.5311,1254.2,16.479,438.715
2016-05-20,2052.3201,11111.8795,4362.8999,3319.3928,57.856,1252.4,16.519,442.676
2016-05-23,2048.04,11044.7305,4355.1001,3291.2483,57.8226,1251.1,16.41,444.155
2016-05-24,2076.0601,11280.3219,4444.2998,3376.1637,58.4723,1228.9,16.238,445.981
2016-05-25,2090.54,11366.5281,4476.4302,3409.9998,59.0387,1223.5,16.255,449.599
2016-05-26,2090.1001,11463.2868,4487.96,3427.1542,58.9054,1220.1,16.338,453.384
2016-05-27,2099.0601,11512.5062,4512.54,3445.4553,58.9971,1213.8,16.246,473.464
2016-05-30,2099.0601,11480.2197,4512.54,3433.0013,58.9971,1213.8,16.246,533.864
2016-05-31,2096.95,11441.31,4523.8901,3415.289,58.8721,1214.8,15.972,531.386
2016-06-01,2099.3301,11363.6456,4520.0698,3383.9685,58.9638,1211.9,15.906,536.92
2016-06-02,2105.26,11421.7939,4531.3501,3394.6047,59.0221,1209.8,16.005,537.972
2016-06-03,2099.1299,11267.1569,4509.79,3342.8683,59.2719,1240.1,16.346,569.194
2016-06-06,2109.4099,11488.4332,4523.6299,3407.4552,59.4385,1244.6,16.428,585.537
2016-06-07,2112.1299,11690.9436,4513.0898,3455.4473,59.7051,1244.4,16.377,576.597
2016-06-08,2119.1201,11604.3276,4520.6299,3429.7916,59.9966,1259.8,16.968,581.645
2016-06-09,2115.48,11508.4365,4512.6899,3409.605,59.4885,1270.2,17.253,574.63
2016-06-10,2096.0701,11127.9055,4461.0498,3293.9308,58.464,1273.4,17.315,577.47
2016-06-13,2079.0601,10854.9591,4422.7598,3207.3553,58.0892,1284.4,17.428,704.376
2016-06-14,2075.3201,10748.1434,4424.9102,3158.3001,57.6311,1285.6,17.41,685.559
2016-06-15,2071.5,10772.0278,4409.5098,3173.6225,57.781,1285.8,17.489,694.469
2016-06-16,2077.99,10756.3659,4424.23,3175.2808,57.8643,1296.1,17.594,766.308
2016-06-17,2071.22,10837.2173,4374.3799,3205.8891,58.0059,1292.5,17.4,748.909
2016-06-20,2083.25,11305.9586,4400.1602,3339.8929,58.8471,1290.0,17.503,737.226
2016-06-21,2088.8999,11340.5723,4413.3999,3359.9122,59.0387,1270.5,17.311,666.652
2016-06-22,2085.45,11330.5651,4404.73,3350.7831,58.9536,1268.0,17.305,596.116
2016-06-23,2113.3201,11619.4058,4467.48,3441.3596,60.2262,1261.2,17.348,623.977
2016-06-24,2037.41,10822.5308,4285.7002,3143.6452,56.8635,1320.0,17.785,665.299
2016-06-27,2000.54,10228.8417,4201.0498,2976.8797,55.5908,1322.5,17.74,655.275
2016-06-28,2036.09,10406.2122,4290.4702,3038.6846,56.678,1315.3,17.839,647.001
2016-06-29,2070.77,10644.5809,4364.7402,3136.3424,57.9254,1323.9,18.362,639.89
2016-06-30,2098.8601,10772.0525,4417.7002,3187.897,58.4311,1318.4,18.582,673.337
2016-07-01,2102.95,10857.4091,4437.4502,3201.9413,58.5912,1336.7,19.544,676.296
2016-07-04,2102.95,10807.2104,4437.4502,3185.9325,58.5912,1336.7,19.544,683.662
2016-07-05,2088.55,10625.081,4410.75,3135.2458,57.9001,1356.4,19.866,670.627
2016-07-06,2099.73,10371.5189,4444.7002,3055.4581,58.0349,1364.9,20.16,677.331
2016-07-07,2097.8999,10453.9278,4459.5801,3085.6401,57.9001,1360.1,19.798,640.562
2016-07-08,2129.8999,10655.9333,4528.3599,3140.4686,58.7935,1356.6,20.058,666.523
2016-07-11,2137.1599,10860.0068,4554.71,3186.5442,59.2064,1355.0,20.264,647.659
2016-07-12,2152.1399,11018.3013,4577.6099,3243.8074,59.8975,1334.1,20.13,664.551
2016-07-13,2152.4299,10986.271,4565.77,3237.1669,59.9734,1342.4,20.37,654.468
2016-07-14,2163.75,11170.7395,4596.4902,3287.5147,60.2262,1331.3,20.281,658.078
2016-07-15,2161.74,11180.3511,4589.8301,3285.8917,60.0492,1326.5,20.125,663.255
2016-07-18,2166.8899,11122.9221,4619.6802,3259.7599,60.1841,1328.4,20.044,673.106
2016-07-19,2163.78,11051.0962,4603.2798,3245.275,60.0998,1331.5,19.975,672.864
2016-07-20,2173.02,11169.983,4657.2002,3267.6739,60.2768,1318.8,19.582,665.685
2016-07-21,2165.1699,11191.6627,4647.02,3271.1355,60.2262,1330.5,19.784,665.012
2016-07-22,2175.03,11195.5907,4666.0698,3279.2315,60.3695,1323.1,19.657,650.619
